tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1001090,cust_00545,True,Mon Nov 06 18:08:00 +0000 2023,"@AppleSupport can't sign into icloud on my new phone, says account disabled",1001091,
1001091,AppleSupport,False,Mon Nov 06 18:20:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001090
1001092,cust_00546,True,Sat Sep 30 14:25:00 +0000 2023,"@AppleSupport estimated delivery keeps getting pushed back, what's going on",1001093,
1001093,AppleSupport,False,Sat Sep 30 15:17:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1001092
1001094,cust_00547,True,Sat Jun 24 06:52:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1001095,
1001095,AppleSupport,False,Sat Jun 24 07:17:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001094
1001096,cust_00548,True,Sun Jan 14 22:36:00 +0000 2024,@AppleSupport since the 17.1 update wifi keeps dropping every few minutes,1001097,
1001097,AppleSupport,False,Sun Jan 14 23:35:00 +0000 2024,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001096
1001098,cust_00549,True,Wed Jun 07 12:04:00 +0000 2023,"@AppleSupport screen is unresponsive and phone is warm, won't do anything",1001099,
1001099,AppleSupport,False,Wed Jun 07 13:31:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001098
1001100,cust_00550,True,Thu Feb 16 06:52:00 +0000 2023,@AppleSupport why does my iPhone 11 lose 20% battery in an hour just sitting there,1001101,
1001101,AppleSupport,False,Thu Feb 16 07:44:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001100
1001102,cust_00551,True,Tue Apr 11 06:43:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001103,
1001103,AppleSupport,False,Tue Apr 11 06:57:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001102
1001104,cust_00552,True,Fri Nov 10 16:25:00 +0000 2023,@AppleSupport why does my iPhone 13 mini lose 20% battery in an hour just sitting there,1001105,
1001105,AppleSupport,False,Fri Nov 10 17:39:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1001104
1001106,cust_00553,True,Sun Feb 26 09:55:00 +0000 2023,"@AppleSupport locked out of my apple id, verification code never arrives",1001107,
1001107,AppleSupport,False,Sun Feb 26 10:46:00 +0000 2023,"If you believe your account was accessed by someone else, please change your password immediately at iforgot.apple.com and enable two-factor authentication.",,1001106
1001108,cust_00554,True,Sat Jul 15 13:34:00 +0000 2023,@AppleSupport cancelled my subscription but still got charged this month,1001109,
1001109,AppleSupport,False,Sat Jul 15 14:30:00 +0000 2023,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1001108
1001110,cust_00555,True,Sun May 28 21:08:00 +0000 2023,"@AppleSupport phone fell in water and now it won't power on, please help",1001111,
1001111,AppleSupport,False,Sun May 28 22:35:00 +0000 2023,"We know how important your device is, let's work through this. Have you tried a force restart and letting it charge for at least 30 minutes first?",,1001110
1001112,cust_00556,True,Sat Mar 11 02:08:00 +0000 2023,@AppleSupport billed for icloud storage i already cancelled,1001113,
1001113,AppleSupport,False,Sat Mar 11 03:05:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1001112
1001114,cust_00557,True,Sat Aug 19 12:22:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1001115,
1001115,AppleSupport,False,Sat Aug 19 13:29:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1001114
1001116,cust_00558,True,Sun Jul 30 17:36:00 +0000 2023,@AppleSupport my order says delivered but i never got it,1001117,
1001117,AppleSupport,False,Sun Jul 30 18:40:00 +0000 2023,Sorry for the delay! Please DM us your order number and we'll check with the shipping carrier on our end.,,1001116
1001118,cust_00559,True,Tue Mar 14 23:46:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1001119,
1001119,AppleSupport,False,Wed Mar 15 00:20:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001118
1001120,cust_00560,True,Sun Nov 19 23:42:00 +0000 2023,@AppleSupport how do i transfer photos from my old iphone to the new one,1001121,
1001121,AppleSupport,False,Sun Nov 19 23:46:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1001120
1001122,cust_00561,True,Mon Aug 21 16:57:00 +0000 2023,@AppleSupport how do i free up storage on my iPhone 14 without deleting photos,1001123,
1001123,AppleSupport,False,Mon Aug 21 18:16:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001122
1001124,cust_00562,True,Mon Jan 08 18:16:00 +0000 2024,@AppleSupport ordered my iPhone XR 2 weeks ago and it still says preparing to ship,1001125,
1001125,AppleSupport,False,Mon Jan 08 19:38:00 +0000 2024,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1001124
1001126,cust_00563,True,Sat May 27 15:05:00 +0000 2023,@AppleSupport why does my iPhone XS lose 20% battery in an hour just sitting there,1001127,
1001127,AppleSupport,False,Sat May 27 15:43:00 +0000 2023,We'd like to check a few things with you. Can you check Settings > Battery > Battery Health & Charging and let us know the max capacity shown?,,1001126
1001128,cust_00564,True,Sun Jan 08 23:07:00 +0000 2023,"@AppleSupport estimated delivery keeps getting pushed back, what's going on",1001129,
1001129,AppleSupport,False,Sun Jan 08 23:43:00 +0000 2023,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1001128
1001130,cust_00565,True,Wed Sep 06 05:51:00 +0000 2023,@AppleSupport need to book a repair appointment for water damage,1001131,
1001131,AppleSupport,False,Wed Sep 06 06:43:00 +0000 2023,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1001130
1001132,cust_00566,True,Tue Dec 05 14:46:00 +0000 2023,@AppleSupport how much would it cost to fix a cracked back glass on iPhone 13,1001133,
1001133,AppleSupport,False,Tue Dec 05 15:10:00 +0000 2023,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1001132
1001134,cust_00567,True,Mon Jul 24 15:19:00 +0000 2023,@AppleSupport how do i free up storage on my iPhone XS without deleting photos,1001135,
1001135,AppleSupport,False,Mon Jul 24 15:40:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1001134
1001136,cust_00568,True,Fri Aug 11 00:18:00 +0000 2023,"@AppleSupport customer service today was amazing, appreciate you guys",1001137,
1001137,AppleSupport,False,Fri Aug 11 01:42:00 +0000 2023,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1001136
1001138,cust_00569,True,Thu Aug 10 19:58:00 +0000 2023,@AppleSupport two factor authentication won't send code to my trusted device,1001139,
1001139,AppleSupport,False,Thu Aug 10 20:51:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001138
1001140,cust_00570,True,Wed Jan 31 21:47:00 +0000 2024,@AppleSupport how do i turn off read receipts in imessage,1001141,
1001141,AppleSupport,False,Wed Jan 31 21:51:00 +0000 2024,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1001140
1001142,cust_00571,True,Sat Feb 04 00:26:00 +0000 2023,"@AppleSupport my iphone iPhone XS battery drains so fast after the update, it's unusable",1001143,
1001143,AppleSupport,False,Sat Feb 04 01:01:00 +0000 2023,We'd like to check a few things with you. Can you check Settings > Battery > Battery Health & Charging and let us know the max capacity shown?,,1001142
1001144,cust_00572,True,Wed Jan 18 00:39:00 +0000 2023,"@AppleSupport screen cracked, is it covered under applecare?",1001145,
1001145,AppleSupport,False,Wed Jan 18 00:53:00 +0000 2023,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1001144
1001146,cust_00573,True,Wed Jul 12 21:48:00 +0000 2023,"@AppleSupport screen is unresponsive and phone is warm, won't do anything",1001147,
1001147,AppleSupport,False,Wed Jul 12 23:15:00 +0000 2023,"We know how important your device is, let's work through this. Have you tried a force restart and letting it charge for at least 30 minutes first?",,1001146
1001148,cust_00574,True,Fri Nov 24 14:59:00 +0000 2023,"@AppleSupport my phone won't update past ios 15.7, keeps failing",1001149,
1001149,AppleSupport,False,Fri Nov 24 15:37:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001148
1001150,cust_00575,True,Sat Jul 15 12:21:00 +0000 2023,"@AppleSupport my iphone iPhone 13 mini battery drains so fast after the update, it's unusable",1001151,
1001151,AppleSupport,False,Sat Jul 15 13:42:00 +0000 2023,We'd like to check a few things with you. Can you check Settings > Battery > Battery Health & Charging and let us know the max capacity shown?,,1001150
1001152,cust_00576,True,Sun Apr 02 20:31:00 +0000 2023,"@AppleSupport charged twice for the same app purchase, need a refund",1001153,
1001153,AppleSupport,False,Sun Apr 02 21:07:00 +0000 2023,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1001152
1001154,cust_00577,True,Wed Jan 18 02:04:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1001155,
1001155,AppleSupport,False,Wed Jan 18 02:07:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001154
1001156,cust_00578,True,Thu Dec 07 12:17:00 +0000 2023,@AppleSupport why does my iPhone 14 lose 20% battery in an hour just sitting there,1001157,
1001157,AppleSupport,False,Thu Dec 07 13:21:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001156
1001158,cust_00579,True,Wed Jul 26 23:49:00 +0000 2023,"@AppleSupport charged twice for the same app purchase, need a refund",1001159,
1001159,AppleSupport,False,Thu Jul 27 01:00:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1001158
1001160,cust_00580,True,Tue Jun 20 21:19:00 +0000 2023,"@AppleSupport someone else is using my apple id, how do i secure it",1001161,
1001161,AppleSupport,False,Tue Jun 20 21:32:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001160
1001162,cust_00581,True,Thu Jan 25 09:41:00 +0000 2024,@AppleSupport how do i turn off read receipts in imessage,1001163,
1001163,AppleSupport,False,Thu Jan 25 10:33:00 +0000 2024,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001162
1001164,cust_00582,True,Sun Nov 19 22:22:00 +0000 2023,@AppleSupport since the 15.7 update wifi keeps dropping every few minutes,1001165,
1001165,AppleSupport,False,Sun Nov 19 22:49:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001164
1001166,cust_00583,True,Thu Jan 04 18:15:00 +0000 2024,@AppleSupport ever since ios 16.1 my battery has been terrible,1001167,
1001167,AppleSupport,False,Thu Jan 04 19:15:00 +0000 2024,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1001166
1001168,cust_00584,True,Thu Jan 19 10:03:00 +0000 2023,"@AppleSupport battery health is at 65% and phone dies by 2pm, is this normal",1001169,
1001169,AppleSupport,False,Thu Jan 19 11:14:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001168
1001170,cust_00585,True,Mon Jan 15 18:14:00 +0000 2024,"@AppleSupport my iPhone 11 won't turn on at all, screen is completely black",1001171,
1001171,AppleSupport,False,Mon Jan 15 18:22:00 +0000 2024,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001170
1001172,cust_00586,True,Tue Dec 26 20:08:00 +0000 2023,"@AppleSupport screen cracked, is it covered under applecare?",1001173,
1001173,AppleSupport,False,Tue Dec 26 20:32:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1001172
1001174,cust_00587,True,Fri Feb 24 03:31:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1001175,
1001175,AppleSupport,False,Fri Feb 24 04:25:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001174
1001176,cust_00588,True,Fri Mar 03 21:36:00 +0000 2023,"@AppleSupport can't sign into icloud on my new phone, says account disabled",1001177,
1001177,AppleSupport,False,Fri Mar 03 21:54:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001176
1001178,cust_00589,True,Tue Mar 14 13:10:00 +0000 2023,@AppleSupport my order says delivered but i never got it,1001179,
1001179,AppleSupport,False,Tue Mar 14 14:33:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1001178
1001180,cust_00590,True,Sat Feb 03 05:01:00 +0000 2024,@AppleSupport billed for icloud storage i already cancelled,1001181,
1001181,AppleSupport,False,Sat Feb 03 06:19:00 +0000 2024,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1001180
1001182,cust_00591,True,Wed Aug 02 22:51:00 +0000 2023,@AppleSupport can i change the shipping address on my pending order,1001183,
1001183,AppleSupport,False,Wed Aug 02 23:46:00 +0000 2023,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1001182
1001184,cust_00592,True,Fri Mar 31 19:44:00 +0000 2023,"@AppleSupport screen cracked, is it covered under applecare?",1001185,
1001185,AppleSupport,False,Fri Mar 31 20:31:00 +0000 2023,A swollen battery should be looked at right away for safety. Please stop using the device and visit an Apple Store or Authorized Service Provider as soon as possible.,,1001184
1001186,cust_00593,True,Tue Jan 03 17:15:00 +0000 2023,@AppleSupport cancelled my subscription but still got charged this month,1001187,
1001187,AppleSupport,False,Tue Jan 03 17:46:00 +0000 2023,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1001186
1001188,cust_00594,True,Tue Jan 30 20:42:00 +0000 2024,@AppleSupport how do i turn off read receipts in imessage,1001189,
1001189,AppleSupport,False,Tue Jan 30 21:48:00 +0000 2024,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1001188
1001190,cust_00595,True,Thu Mar 23 21:59:00 +0000 2023,"@AppleSupport my iPhone 11 won't turn on at all, screen is completely black",1001191,
1001191,AppleSupport,False,Thu Mar 23 22:44:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001190
1001192,cust_00596,True,Mon Jan 23 03:47:00 +0000 2023,@AppleSupport how do i transfer photos from my old iphone to the new one,1001193,
1001193,AppleSupport,False,Mon Jan 23 03:59:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1001192
1001194,cust_00597,True,Fri Jan 05 14:37:00 +0000 2024,@AppleSupport need to book a repair appointment for water damage,1001195,
1001195,AppleSupport,False,Fri Jan 05 15:21:00 +0000 2024,A swollen battery should be looked at right away for safety. Please stop using the device and visit an Apple Store or Authorized Service Provider as soon as possible.,,1001194
1001196,cust_00598,True,Mon Feb 20 07:47:00 +0000 2023,"@AppleSupport battery swelled up and is pushing the screen out, is this covered?",1001197,
1001197,AppleSupport,False,Mon Feb 20 07:56:00 +0000 2023,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1001196
1001198,cust_00599,True,Thu Mar 16 06:59:00 +0000 2023,@AppleSupport requested a refund 2 weeks ago and haven't heard back,1001199,
1001199,AppleSupport,False,Thu Mar 16 08:22:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1001198
1001200,cust_00600,True,Fri May 19 06:21:00 +0000 2023,@AppleSupport forgot my apple id password and the reset email isn't coming,1001201,
1001201,AppleSupport,False,Fri May 19 07:23:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001200
1001202,cust_00601,True,Thu Aug 03 05:48:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001203,
1001203,AppleSupport,False,Thu Aug 03 06:20:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1001202
1001204,cust_00602,True,Sun Jul 30 16:31:00 +0000 2023,@AppleSupport update to ios 17.0 and now my apps keep crashing constantly,1001205,
1001205,AppleSupport,False,Sun Jul 30 17:05:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001204
1001206,cust_00603,True,Fri Aug 11 18:14:00 +0000 2023,"@AppleSupport can't sign into icloud on my new phone, says account disabled",1001207,
1001207,AppleSupport,False,Fri Aug 11 19:21:00 +0000 2023,Sorry for the trouble. For account security we can't handle Apple ID specifics here -- please DM us so we can verify and assist further.,,1001206
1001208,cust_00604,True,Sun Aug 06 16:25:00 +0000 2023,@AppleSupport ever since ios 17.0 my battery has been terrible,1001209,
1001209,AppleSupport,False,Sun Aug 06 17:20:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001208
1001210,cust_00605,True,Thu Mar 09 11:18:00 +0000 2023,@AppleSupport how much would it cost to fix a cracked back glass on iPhone 12,1001211,
1001211,AppleSupport,False,Thu Mar 09 12:19:00 +0000 2023,A swollen battery should be looked at right away for safety. Please stop using the device and visit an Apple Store or Authorized Service Provider as soon as possible.,,1001210
1001212,cust_00606,True,Mon Aug 21 14:49:00 +0000 2023,@AppleSupport why does my iPhone SE lose 20% battery in an hour just sitting there,1001213,
1001213,AppleSupport,False,Mon Aug 21 14:52:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1001212
1001214,cust_00607,True,Mon Jul 17 22:21:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1001215,
1001215,AppleSupport,False,Mon Jul 17 23:51:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001214
1001216,cust_00608,True,Tue Nov 14 10:47:00 +0000 2023,"@AppleSupport ios 15.7 update bricked my iPhone XS, stuck on apple logo",1001217,
1001217,AppleSupport,False,Tue Nov 14 11:49:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001216
1001218,cust_00609,True,Fri Jul 07 11:11:00 +0000 2023,@AppleSupport is it normal for my iPhone 12 to get hot and lose battery this fast,1001219,
1001219,AppleSupport,False,Fri Jul 07 12:23:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001218
1001220,cust_00610,True,Wed Nov 29 15:47:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1001221,
1001221,AppleSupport,False,Wed Nov 29 17:17:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001220
1001222,cust_00611,True,Mon May 22 01:04:00 +0000 2023,"@AppleSupport my kid made in app purchases without permission, can i get refunded",1001223,
1001223,AppleSupport,False,Mon May 22 02:15:00 +0000 2023,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1001222
1001224,cust_00612,True,Tue May 30 14:39:00 +0000 2023,"@AppleSupport thank you so much for the help yesterday, phone works great now",1001225,
1001225,AppleSupport,False,Tue May 30 15:18:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1001224
1001226,cust_00613,True,Sat Feb 25 05:17:00 +0000 2023,"@AppleSupport ios 17.0 update bricked my iPhone 12 Pro, stuck on apple logo",1001227,
1001227,AppleSupport,False,Sat Feb 25 05:57:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001226
1001228,cust_00614,True,Sat Dec 16 17:59:00 +0000 2023,@AppleSupport cancelled my subscription but still got charged this month,1001229,
1001229,AppleSupport,False,Sat Dec 16 18:10:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1001228
1001230,cust_00615,True,Sat Apr 29 16:41:00 +0000 2023,"@AppleSupport battery health is at 72% and phone dies by 2pm, is this normal",1001231,
1001231,AppleSupport,False,Sat Apr 29 18:09:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1001230
1001232,cust_00616,True,Sun Oct 08 14:29:00 +0000 2023,"@AppleSupport thank you so much for the help yesterday, phone works great now",1001233,
1001233,AppleSupport,False,Sun Oct 08 15:08:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1001232
1001234,cust_00617,True,Fri Mar 17 11:18:00 +0000 2023,@AppleSupport ever since ios 17.1 my battery has been terrible,1001235,
1001235,AppleSupport,False,Fri Mar 17 11:43:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1001234
1001236,cust_00618,True,Fri Mar 24 07:07:00 +0000 2023,"@AppleSupport my iPhone 14 won't turn on at all, screen is completely black",1001237,
1001237,AppleSupport,False,Fri Mar 24 07:36:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001236
1001238,cust_00619,True,Fri Dec 29 01:42:00 +0000 2023,"@AppleSupport thank you so much for the help yesterday, phone works great now",1001239,
1001239,AppleSupport,False,Fri Dec 29 02:23:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1001238
1001240,cust_00620,True,Fri Jan 13 12:59:00 +0000 2023,@AppleSupport since the 17.0 update wifi keeps dropping every few minutes,1001241,
1001241,AppleSupport,False,Fri Jan 13 14:06:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001240
1001242,cust_00621,True,Tue Nov 28 22:18:00 +0000 2023,"@AppleSupport someone else is using my apple id, how do i secure it",1001243,
1001243,AppleSupport,False,Tue Nov 28 22:35:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001242
1001244,cust_00622,True,Sat Jan 21 04:43:00 +0000 2023,@AppleSupport can you explain how family sharing works for app purchases,1001245,
1001245,AppleSupport,False,Sat Jan 21 04:57:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001244
1001246,cust_00623,True,Sun Jan 29 19:41:00 +0000 2023,@AppleSupport forgot my apple id password and the reset email isn't coming,1001247,
1001247,AppleSupport,False,Sun Jan 29 20:41:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001246
1001248,cust_00624,True,Wed Sep 20 12:12:00 +0000 2023,@AppleSupport since the 17.1 update wifi keeps dropping every few minutes,1001249,
1001249,AppleSupport,False,Wed Sep 20 13:05:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001248
1001250,cust_00625,True,Tue Jan 02 13:23:00 +0000 2024,"@AppleSupport my ipad won't charge or turn on, tried different cables",1001251,
1001251,AppleSupport,False,Tue Jan 02 14:37:00 +0000 2024,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001250
1001252,cust_00626,True,Fri Apr 21 23:56:00 +0000 2023,@AppleSupport since the 17.0 update wifi keeps dropping every few minutes,1001253,
1001253,AppleSupport,False,Sat Apr 22 00:16:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001252
1001254,cust_00627,True,Wed Mar 15 06:19:00 +0000 2023,@AppleSupport since the 16.4 update wifi keeps dropping every few minutes,1001255,
1001255,AppleSupport,False,Wed Mar 15 07:14:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001254
1001256,cust_00628,True,Tue Aug 01 05:35:00 +0000 2023,@AppleSupport can i change the shipping address on my pending order,1001257,
1001257,AppleSupport,False,Tue Aug 01 05:43:00 +0000 2023,Sorry for the delay! Please DM us your order number and we'll check with the shipping carrier on our end.,,1001256
1001258,cust_00629,True,Fri Oct 27 09:31:00 +0000 2023,"@AppleSupport estimated delivery keeps getting pushed back, what's going on",1001259,
1001259,AppleSupport,False,Fri Oct 27 10:55:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1001258
1001260,cust_00630,True,Sun Mar 05 20:42:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001261,
1001261,AppleSupport,False,Sun Mar 05 21:20:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1001260
1001262,cust_00631,True,Sat Feb 04 19:47:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001263,
1001263,AppleSupport,False,Sat Feb 04 20:37:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001262
1001264,cust_00632,True,Thu Jan 11 18:01:00 +0000 2024,"@AppleSupport thank you so much for the help yesterday, phone works great now",1001265,
1001265,AppleSupport,False,Thu Jan 11 18:21:00 +0000 2024,"That means a lot, thank you for letting us know! 😊",,1001264
1001266,cust_00633,True,Sat Mar 25 01:17:00 +0000 2023,@AppleSupport two factor authentication won't send code to my trusted device,1001267,
1001267,AppleSupport,False,Sat Mar 25 02:41:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001266
1001268,cust_00634,True,Thu Sep 21 06:49:00 +0000 2023,@AppleSupport update to ios 17.1 and now my apps keep crashing constantly,1001269,
1001269,AppleSupport,False,Thu Sep 21 07:30:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001268
1001270,cust_00635,True,Sun Dec 17 22:44:00 +0000 2023,@AppleSupport my order says delivered but i never got it,1001271,
1001271,AppleSupport,False,Sun Dec 17 23:53:00 +0000 2023,Sorry for the delay! Please DM us your order number and we'll check with the shipping carrier on our end.,,1001270
1001272,cust_00636,True,Mon Jul 10 15:26:00 +0000 2023,@AppleSupport my order says delivered but i never got it,1001273,
1001273,AppleSupport,False,Mon Jul 10 16:40:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1001272
1001274,cust_00637,True,Sat Sep 30 22:35:00 +0000 2023,shoutout to @AppleSupport for actually fixing my issue in 10 minutes,1001275,
1001275,AppleSupport,False,Sat Sep 30 23:22:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1001274
1001276,cust_00638,True,Wed Dec 20 11:08:00 +0000 2023,@AppleSupport can i change the shipping address on my pending order,1001277,
1001277,AppleSupport,False,Wed Dec 20 11:39:00 +0000 2023,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1001276
1001278,cust_00639,True,Fri Dec 22 04:44:00 +0000 2023,"@AppleSupport phone fell in water and now it won't power on, please help",1001279,
1001279,AppleSupport,False,Fri Dec 22 05:01:00 +0000 2023,"We know how important your device is, let's work through this. Have you tried a force restart and letting it charge for at least 30 minutes first?",,1001278
1001280,cust_00640,True,Tue Jan 10 15:48:00 +0000 2023,@AppleSupport since the 16.2 update wifi keeps dropping every few minutes,1001281,
